Namaste,0.4238196015357971,0.9643398523330688,0.4115782380104065,0.9123488068580627,0.4151966869831085,0.8627747297286987,0.415458083152771,0.8246244192123413,0.41214948892593384,0.7973517775535583,0.4655112624168396,0.8356627821922302,0.4475630819797516,0.7841072082519531,0.4224560558795929,0.7534602880477905,0.3997921347618103,0.7382235527038574,0.4626624882221222,0.835325300693512,0.44629642367362976,0.7777050733566284,0.4202084541320801,0.7491149306297302,0.3964822292327881,0.7359449863433838,0.4509839117527008,0.8393288254737854,0.43467217683792114,0.7862789034843445,0.41026121377944946,0.7584438323974609,0.3883861303329468,0.7449854612350464,0.43096432089805603,0.8482688069343567,0.4159870445728302,0.8073360919952393,0.39883673191070557,0.7866122722625732,0.38202834129333496,0.7758885622024536
Namaste,0.4137440621852875,0.9679122567176819,0.3966134488582611,0.9045422077178955,0.39991337060928345,0.8492259383201599,0.4026738107204437,0.810792088508606,0.40550339221954346,0.7832701206207275,0.4579486548900604,0.8318405151367188,0.44798728823661804,0.7835484147071838,0.4213253855705261,0.7624059915542603,0.39703166484832764,0.7614369988441467,0.46404650807380676,0.8445671200752258,0.45261338353157043,0.7906593680381775,0.42401036620140076,0.7692692279815674,0.3989691436290741,0.7687669992446899,0.46172547340393066,0.8626359701156616,0.4520707130432129,0.8094696998596191,0.4239881932735443,0.7830679416656494,0.399444043636322,0.7777135968208313,0.45014137029647827,0.8849936723709106,0.4373660087585449,0.8397339582443237,0.4184218645095825,0.8153383731842041,0.40007534623146057,0.8040807843208313
Namaste,0.4057636559009552,0.8240879774093628,0.40688371658325195,0.7765545845031738,0.41492047905921936,0.7217313051223755,0.42415907979011536,0.6800854206085205,0.42733627557754517,0.6471413969993591,0.4136786460876465,0.7066392302513123,0.4213463068008423,0.6447499990463257,0.4240659177303314,0.6004740595817566,0.42584604024887085,0.5654711723327637,0.41421809792518616,0.707634449005127,0.4227038025856018,0.6404479146003723,0.42770329117774963,0.5914618968963623,0.43192481994628906,0.5485587120056152,0.41832953691482544,0.713792622089386,0.42584118247032166,0.647605299949646,0.42909055948257446,0.6036141514778137,0.4311886727809906,0.5645784139633179,0.4263300597667694,0.7239662408828735,0.4315507113933563,0.6778573393821716,0.43351492285728455,0.6464148163795471,0.43546637892723083,0.6178928017616272
Namaste,0.3855631947517395,0.8312089443206787,0.3847730755805969,0.7829758524894714,0.39702755212783813,0.7281227111816406,0.4104307293891907,0.6859500408172607,0.41828760504722595,0.6535623073577881,0.4003041982650757,0.7124940752983093,0.4158017039299011,0.6495037078857422,0.42415523529052734,0.6019235849380493,0.4296607971191406,0.5640382766723633,0.40239396691322327,0.7149014472961426,0.41819170117378235,0.6452957391738892,0.4267154932022095,0.5923380851745605,0.4329270124435425,0.5452274084091187,0.4089944064617157,0.7215887904167175,0.42328909039497375,0.6515201926231384,0.4307063817977905,0.6025264263153076,0.435646116733551,0.5595108270645142,0.41924458742141724,0.7324028015136719,0.42835038900375366,0.6815452575683594,0.43380653858184814,0.6463468074798584,0.439129114151001,0.6153501272201538
Namaste,0.3934077024459839,0.8382976055145264,0.3911760747432709,0.7881669402122498,0.4012134373188019,0.7308315634727478,0.4134673774242401,0.6873674392700195,0.4207502007484436,0.6530494093894958,0.40150803327560425,0.7137517333030701,0.4183935523033142,0.6489318609237671,0.4282415509223938,0.5981130599975586,0.43528902530670166,0.5576390624046326,0.4035232365131378,0.7160646915435791,0.41806337237358093,0.6438955664634705,0.42754456400871277,0.5905048847198486,0.4356917440891266,0.5422114133834839,0.4094363749027252,0.7224977612495422,0.42009440064430237,0.6497411727905273,0.4262169897556305,0.6010450124740601,0.43096184730529785,0.557918906211853,0.41958826780319214,0.7331728339195251,0.42281392216682434,0.6818084716796875,0.424612820148468,0.6474659442901611,0.42737093567848206,0.6165614128112793
Namaste,0.400432288646698,0.8216717839241028,0.4001598060131073,0.769148051738739,0.4114302694797516,0.7108020782470703,0.4243452250957489,0.667199969291687,0.4327148199081421,0.6337436437606812,0.4103386104106903,0.6947453022003174,0.42652076482772827,0.6308844089508057,0.4358904957771301,0.582841157913208,0.44193345308303833,0.5434573888778687,0.41198545694351196,0.6958925724029541,0.4275765120983124,0.6254119277000427,0.4373396635055542,0.5741648077964783,0.44495195150375366,0.5286415815353394,0.41857483983039856,0.7019926905632019,0.4306100308895111,0.6316241025924683,0.43794944882392883,0.5848698616027832,0.44311633706092834,0.5446321964263916,0.4300099313259125,0.7128850817680359,0.4348985254764557,0.6610845923423767,0.43712344765663147,0.6275981664657593,0.4397818148136139,0.598676323890686
Namaste,0.3984626233577728,0.8234676718711853,0.39881664514541626,0.7720552086830139,0.41071224212646484,0.7156651616096497,0.4235120415687561,0.6739905476570129,0.43170809745788574,0.6413325071334839,0.4090961813926697,0.6965257525444031,0.4251091480255127,0.6300792098045349,0.43455418944358826,0.5808935165405273,0.44090238213539124,0.5411014556884766,0.411112904548645,0.6989507079124451,0.42687350511550903,0.6258366703987122,0.43670350313186646,0.5740196108818054,0.4442359209060669,0.5267111659049988,0.41839301586151123,0.7039646506309509,0.43057799339294434,0.6300060153007507,0.43734437227249146,0.5811187028884888,0.44214698672294617,0.5381845235824585,0.43112796545028687,0.7114989757537842,0.4367986023426056,0.6571665406227112,0.440621018409729,0.6221927404403687,0.44465526938438416,0.5910884737968445
Namaste,0.4003475606441498,0.821494996547699,0.40377479791641235,0.7700415253639221,0.41602304577827454,0.7137910723686218,0.42837053537368774,0.6728432774543762,0.43482843041419983,0.6390756964683533,0.41326475143432617,0.6918118596076965,0.4292556047439575,0.6266932487487793,0.4380931556224823,0.5789864659309387,0.4438280761241913,0.5397961139678955,0.41432109475135803,0.6945235729217529,0.4305286109447479,0.623086154460907,0.43995416164398193,0.5728248953819275,0.4470798075199127,0.526336669921875,0.4195519685745239,0.700689435005188,0.43160006403923035,0.6287473440170288,0.43723297119140625,0.581354022026062,0.4407104551792145,0.5393743515014648,0.42955756187438965,0.7104183435440063,0.43257662653923035,0.6572329998016357,0.4329197406768799,0.6232352256774902,0.43352487683296204,0.5933802723884583
Namaste,0.3988027572631836,0.8194118738174438,0.40434950590133667,0.7688533663749695,0.4169806241989136,0.7117960453033447,0.4293304979801178,0.669683575630188,0.4356379806995392,0.6353701949119568,0.415381520986557,0.6905000805854797,0.43050193786621094,0.6249381303787231,0.4380660653114319,0.5775490403175354,0.4439002275466919,0.539008617401123,0.4164081811904907,0.6932553052902222,0.43136611580848694,0.6212753653526306,0.439664363861084,0.569800853729248,0.4464460611343384,0.5234524011611938,0.422021746635437,0.7008578181266785,0.43436720967292786,0.6288495063781738,0.44024550914764404,0.5816888809204102,0.4446122348308563,0.5403315424919128,0.43243691325187683,0.713165283203125,0.43840789794921875,0.6636636853218079,0.4413734972476959,0.6305617094039917,0.445105642080307,0.6014958024024963
Namaste,0.40167587995529175,0.82877117395401,0.4054409861564636,0.7775980830192566,0.41863104701042175,0.7207830548286438,0.4320174753665924,0.6792762875556946,0.44022706151008606,0.6461007595062256,0.4162294864654541,0.6994727849960327,0.43153083324432373,0.6347067356109619,0.4394063651561737,0.5865762829780579,0.4442107677459717,0.5470181107521057,0.41738155484199524,0.7014966607093811,0.4321226179599762,0.6306999921798706,0.44067254662513733,0.5783783793449402,0.44708260893821716,0.5295394659042358,0.4229032099246979,0.7075002789497375,0.4355809688568115,0.6368220448493958,0.44259482622146606,0.5888375043869019,0.44748568534851074,0.5455421209335327,0.43281275033950806,0.7174375057220459,0.43791666626930237,0.6686757802963257,0.43958279490470886,0.6351022124290466,0.44161975383758545,0.6051753759384155
